,adset_id,event_date,event_hour,day_adset_click,learning_phase,life_adset_click,life_adset_convert,life_adset_impressions,life_clicks_trident,life_convert_trident,life_cost_rmb,life_ctr,life_cvr,life_earnings_rmb,life_ecpm,life_impressions_trident,life_nominal_cpi,life_rr,life_trident_cpi,day_adset_convert,day_adset_impressions,day_clicks_trident,day_convert_trident,day_cost_rmb,day_ctr,day_cvr,day_earnings_rmb,day_ecpm,day_impressions_trident,day_nominal_cpi,day_rr,day_trident_cpi
1864,1687393946250302,2021-03-04,23,51,LEARNED,2305,87,81196,823,16,665.0999755859375,0.028388097882270813,0.03774403408169746,290.54998779296875,8.191289901733397,15888,7.644827365875244,0.0010714813834056258,41.568748474121094,1,1677,9,3,11.520000457763672,0.03041144832968712,0.01960784383118153,3.4500000476837163,6.8694095611572275,184,11.520000457763672,0.000596302910707891,3.839999914169312
1865,1687393946250302,2021-03-06,23,85,LEARNED,2459,90,86075,1326,26,698.72998046875,0.028568109497427937,0.036600243300199516,460.2999877929688,8.117688179016112,25436,7.76366662979126,0.0010455998126417398,26.874231338500977,1,2643,30,6,20.200000762939453,0.032160423696041114,0.0117647061124444,3.630000114440918,7.642829895019531,453,20.200000762939453,0.00037835791590623563,3.366666555404663
1866,1687393946250302,2021-03-07,23,23,LEARNED,2482,90,87138,1588,29,703.5999755859375,0.0284835547208786,0.036261077970266335,545.739990234375,8.074548721313478,29702,7.817777633666992,0.0010328444186598065,24.26206970214844,0,1063,14,3,4.869999885559082,0.021636877208948132,0.0,9.029999732971193,4.581373691558838,316,0.0,0.0,1.6233333349227903
1867,1687393946250302,2021-03-09,23,17,LEARNED,2518,91,89250,1727,31,710.2899780273438,0.028212884441018105,0.03613979369401932,579.5599975585938,7.9584312438964835,32509,7.805384635925293,0.001019607880152762,22.912580490112305,1,1107,1,1,2.720000028610229,0.015356820076704025,0.05882352963089942,0.4000000059604645,2.4570913314819336,15,2.720000028610229,0.0009033423848450184,2.720000028610229
1868,1687393946250302,2021-03-08,23,19,LEARNED,2501,90,88143,1684,30,707.5700073242188,0.028374345973134037,0.03598560392856598,565.3099975585938,8.027523040771483,31137,7.861888885498048,0.0010210680775344374,23.58566665649414,0,1005,7,1,3.9700000286102295,0.01890547201037407,0.0,1.9900000095367432,3.950248718261719,162,0.0,0.0,3.9700000286102295
1869,1691867313877004,2021-03-05,23,36,,1186,29,27100,229,43,171.55999755859375,0.043763838708400726,0.024451939389109608,84.80999755859375,6.33062744140625,2436,5.915862083435059,0.0010701107094064355,3.9897675514221187,1,798,13,3,6.429999828338622,0.04511278122663498,0.02777777798473835,1.2400000095367432,8.057643890380861,32,6.429999828338622,0.0012531328247860074,2.1433334350585938
1870,1691867313877004,2021-03-10,23,10,,1278,33,29334,513,49,191.2700042724609,0.04356719180941582,0.025821596384048462,162.69000244140625,6.5204200744628915,4629,5.796060562133789,0.001124974456615746,3.9034693241119385,2,226,1,2,3.740000009536743,0.04424778744578362,0.20000000298023224,3.910000085830689,16.54867172241211,78,1.870000004768372,0.008849557489156723,1.870000004768372
1871,1691867313877004,2021-03-04,23,502,,1150,28,26302,158,40,165.1300048828125,0.043722908943891525,0.024347826838493347,55.79999923706055,6.278229713439941,1730,5.897500038146973,0.0010645578149706123,4.1282501220703125,12,14333,36,20,62.709999084472656,0.035024069249629974,0.023904383182525638,26.35000038146973,4.375217914581299,718,5.2258334159851065,0.0008372287848033012,3.1354999542236333
1872,1691867313877004,2021-03-06,23,46,,1232,31,28212,319,45,180.55999755859372,0.04366936162114144,0.025162337347865105,108.63999938964844,6.400113582611084,3069,5.824516296386719,0.0010988231515511868,4.012444496154785,2,1112,11,2,9.0,0.04136690497398377,0.04347826167941093,3.0999999046325684,8.093524932861326,77,4.5,0.0017985611921176317,4.5
1873,1691867313877004,2021-03-07,23,24,,1256,31,28808,404,46,185.4600067138672,0.043599002063274384,0.02468152903020382,125.16999816894531,6.437795162200928,3563,5.9825806617736825,0.0010760900331661103,4.031739234924316,0,596,2,1,4.900000095367432,0.04026845470070839,0.0,0.25999999046325684,8.221476554870605,10,0.0,0.0,4.900000095367432
1874,1691867313877004,2021-03-09,23,6,,1268,31,29108,493,47,187.52999877929688,0.0435619056224823,0.02444794960319996,155.9199981689453,6.442558765411378,4465,6.049355030059815,0.0010649992618709805,3.990000009536743,0,117,0,0,0.8199999928474426,0.05128205195069313,0.0,0.0,7.008546829223633,0,0.0,0.0,0.0
1875,1691867313877004,2021-03-08,23,6,,1262,31,28991,436,47,186.7100067138672,0.04353075101971626,0.024564184248447415,136.74000549316406,6.440274715423584,3854,6.0229034423828125,0.0010692973155528307,3.972553253173828,0,183,0,1,1.25,0.032786883413791656,0.0,0.0,6.830601215362549,0,0.0,0.0,1.25
1876,1691870300386327,2021-03-05,23,25,LEARN_FAILED,277,5,7262,44,1,21.770000457763672,0.038143761456012726,0.018050542101264,16.0,2.9977967739105225,1080,4.3540000915527335,0.000688515545334667,21.770000457763672,0,905,0,0,3.440000057220459,0.027624309062957764,0.0,0.0,3.80110502243042,0,0.0,0.0,0.0
1877,1691870300386327,2021-03-11,23,4887,LEARN_FAILED,12379,159,323318,1249,302,1315.2900390625,0.03828738257288933,0.012844333425164223,469.5499877929688,4.0680999755859375,24373,8.27226448059082,0.0004917759215459229,4.355264663696288,65,158918,437,123,344.260009765625,0.030751708894968036,0.01330059301108122,122.29000091552734,2.1662745475769043,8317,5.296307563781738,0.00040901597822085023,2.7988617420196533
1878,1691870300386327,2021-03-10,23,7066,LEARN_FAILED,7492,94,164400,423,179,971.030029296875,0.04557177796959877,0.012546716257929802,201.9199981689453,5.906508445739746,9220,10.330106735229492,0.0005717761814594269,5.424748420715332,88,153736,372,177,935.3800048828124,0.0459619089961052,0.01245400495827198,184.33999633789062,6.0843262672424325,8040,10.629318237304688,0.0005724098300561309,5.284632682800293
1879,1691870300386327,2021-03-04,23,2,LEARN_FAILED,252,5,6357,34,1,18.32999992370605,0.03964133933186531,0.01984127052128315,11.079999923706056,2.8834354877471924,822,3.6659998893737793,0.0007865345105528831,18.32999992370605,1,140,16,1,0.3100000023841858,0.014285714365541937,0.5,1.7000000476837158,2.2142856121063232,65,0.3100000023841858,0.007142857182770968,0.3100000023841858
1880,1691870300386327,2021-03-06,23,80,LEARN_FAILED,357,5,9227,44,1,29.90999984741211,0.03869079798460007,0.014005602337419987,16.0,3.241573572158813,1080,5.98199987411499,0.0005418879445642233,29.90999984741211,0,1965,0,0,8.140000343322754,0.040712468326091766,0.0,0.0,4.142493724822998,0,0.0,0.0,0.0
1881,1691870300386327,2021-03-07,23,22,LEARN_FAILED,379,6,9833,49,2,32.310001373291016,0.03854367882013321,0.01583113521337509,16.729999542236328,3.285874128341675,1144,5.385000228881836,0.0006101901526562871,16.155000686645508,1,606,4,1,2.400000095367432,0.036303631961345666,0.04545454680919647,0.5099999904632568,3.960396051406861,54,2.400000095367432,0.0016501650679856539,2.400000095367432
1882,1691870300386327,2021-03-09,23,14,LEARN_FAILED,426,6,10664,51,2,35.650001525878906,0.03994748741388321,0.014084506779909134,17.579999923706055,3.3430233001708984,1180,5.941666603088379,0.0005626406637020409,17.825000762939453,0,316,0,0,0.6800000071525574,0.04430379718542099,0.0,0.0,2.1518986225128174,0,0.0,0.0,0.0
1883,1691870300386327,2021-03-08,23,33,LEARN_FAILED,412,6,10348,51,2,34.970001220703125,0.039814457297325134,0.014563106931746006,17.479999542236328,3.379396915435791,1162,5.828333377838135,0.0005798221682198347,17.485000610351562,0,515,0,0,2.6600000858306885,0.06407766789197923,0.0,0.0,5.165048599243164,0,0.0,0.0,0.0
1884,1689875737270350,2021-03-05,23,5,,28,2,379,50,3,11.529999732971193,0.07387863099575043,0.0714285746216774,4.0300002098083505,30.422163009643555,106,5.764999866485597,0.005277045071125031,3.8433332443237305,1,55,45,2,1.6699999570846558,0.09090909361839294,0.20000000298023224,3.859999895095825,30.363636016845703,102,1.6699999570846558,0.0181818176060915,0.8349999785423279
